Unnamed: 0,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,llc-way,input-rate,throughput,latency
107,2023-11-28,13:01:41.631,0.47,2.39,0.2,1.31,13.58,49.55,0.73,0.47,0.0006,0.0022,12320.0,3.0,0.0,1.4,0.92,100.0,53.0,22801.26,9533.49,2400.38,4.78,119.59,0.95,23.75,15.16,16.7,0.01,68.12,0.0,100.0,0.0,0.0,0.0,0.0,39.7,8.24,0.0,2.7,2.55,1.94,1.31,1.33,0.66,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.91,1.09,0.0,0.0,0.0,54.0,6121.0,3148.43,2400.38,3.89,97.21,5.1,127.5,9003078.0,7033936.0,610876.0,68995360.0,1008098.0,0.0,644910.0,349.52,229.27,357.72,237.42,347.49,227.38,347.8,227.88,1402.53,921.96,4264291698.0,2324.49,1402.53,921.96,2324.49,4,5.49,5.42,11137.8
108,2023-11-28,13:01:42.631,0.47,2.39,0.2,1.31,13.6,49.6,0.73,0.47,0.0006,0.0022,12520.0,4.0,0.0,1.4,0.92,100.0,52.0,22773.11,9530.47,2400.42,4.78,119.48,0.95,23.72,15.16,16.74,0.0,68.1,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.23,0.0,2.7,2.55,1.94,1.31,1.33,0.66,18.47,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.89,1.11,0.0,0.0,0.0,53.0,6110.52,3147.24,2400.42,3.88,97.08,5.09,127.28,8935878.0,7156534.0,635642.0,68713428.0,1042636.0,980.0,645750.0,350.2,229.7,358.61,237.77,348.09,227.6,348.57,228.38,1405.47,923.44,4264345436.0,2328.91,1405.47,923.44,2328.91,4,5.49,5.42,11137.8
109,2023-11-28,13:01:43.631,0.47,2.39,0.2,1.31,13.6,49.48,0.73,0.47,0.0006,0.0022,12560.0,3.0,0.0,1.4,0.92,100.0,53.0,22675.61,9503.7,2400.41,4.77,119.3,0.94,23.62,15.16,17.11,0.01,67.72,0.0,100.0,0.0,0.0,0.0,0.0,39.56,8.26,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.42,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,54.0,6085.73,3136.2,2400.41,3.88,97.02,5.07,126.76,8843044.0,7076888.0,742938.0,66918334.0,1081682.0,0.0,653464.0,349.88,229.26,358.64,237.83,348.18,227.56,348.03,227.89,1404.73,922.54,4268498929.0,2327.27,1404.73,922.54,2327.27,4,5.49,5.42,11137.8
110,2023-11-28,13:01:44.631,0.47,2.39,0.2,1.3,13.57,49.37,0.73,0.47,0.0006,0.0022,12560.0,3.0,0.0,1.4,0.92,100.0,52.0,22675.45,9499.07,2400.29,4.77,119.36,0.94,23.62,15.17,17.22,0.01,67.6,0.0,100.0,0.0,0.0,0.0,0.0,39.64,8.26,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.37,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,54.0,6092.71,3133.2,2400.29,3.89,97.23,5.08,126.92,8839026.0,6914404.0,763014.0,65793728.0,1081402.0,980.0,654990.0,349.01,228.57,357.72,237.18,346.93,226.74,347.56,227.4,1401.22,919.9,4264316675.0,2321.12,1401.22,919.9,2321.12,4,5.49,5.42,11137.8
111,2023-11-28,13:01:45.631,0.47,2.38,0.2,1.3,13.62,49.52,0.73,0.47,0.0006,0.0022,12480.0,3.0,0.0,1.41,0.92,100.0,52.0,22649.15,9501.55,2400.37,4.77,119.19,0.94,23.59,15.19,17.34,0.02,67.45,0.0,100.0,0.0,0.0,0.0,0.0,39.57,8.26,0.0,2.7,2.53,1.94,1.3,1.32,0.65,18.42,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,54.0,6078.65,3132.46,2400.37,3.88,97.03,5.06,126.62,8941170.0,6862800.0,947730.0,66080672.0,1066534.0,0.0,659456.0,349.79,229.15,358.38,237.56,348.07,227.55,348.37,227.96,1404.59,922.22,4264247263.0,2326.81,1404.59,922.22,2326.81,4,5.49,5.42,11137.8
112,2023-11-28,13:01:46.630,0.47,2.38,0.2,1.31,13.6,49.53,0.73,0.47,0.0006,0.0022,12480.0,4.0,0.0,1.4,0.92,100.0,53.0,22649.59,9497.52,2397.92,4.77,119.24,0.94,23.61,15.17,17.11,0.02,67.71,0.0,100.0,0.0,0.0,0.0,0.0,39.55,8.26,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.45,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.7,1.3,0.0,0.0,0.0,54.0,6073.02,3134.2,2397.92,3.88,96.88,5.07,126.63,9186716.0,6801802.0,760144.0,65836918.0,1047564.0,980.0,640136.0,349.65,229.22,357.82,237.24,347.59,227.23,348.19,227.91,1403.24,921.61,4268505056.0,2324.85,1403.24,921.61,2324.85,4,5.49,5.42,11137.8
113,2023-11-28,13:01:47.630,0.47,2.39,0.2,1.31,13.59,49.5,0.73,0.47,0.0006,0.0022,12560.0,2.0,0.0,1.4,0.92,100.0,53.0,22693.46,9508.21,2400.39,4.77,119.34,0.95,23.64,15.16,17.02,0.01,67.81,0.0,100.0,0.0,0.0,0.0,0.0,39.6,8.28,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.69,1.31,0.0,0.0,0.0,54.0,6090.89,3138.25,2400.39,3.88,97.04,5.07,126.87,9277604.0,6666744.0,787150.0,67624662.0,1027418.0,0.0,642124.0,349.18,228.92,357.59,237.23,347.24,227.08,347.63,227.53,1401.64,920.76,4264230963.0,2322.4,1401.64,920.76,2322.4,4,5.49,5.42,11137.8
114,2023-11-28,13:01:48.631,0.47,2.38,0.2,1.31,13.6,49.56,0.73,0.47,0.0006,0.0022,12560.0,2.0,0.0,1.4,0.92,100.0,53.0,22666.14,9504.7,2400.26,4.77,119.24,0.94,23.61,15.16,17.12,0.04,67.68,0.0,100.0,0.0,0.0,0.0,0.0,39.64,8.24,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.67,1.33,0.0,0.0,0.0,54.0,6077.15,3136.56,2400.26,3.88,96.88,5.06,126.59,9218496.0,6882554.0,961184.0,69744892.0,1012970.0,980.0,636174.0,349.14,228.74,357.58,237.16,347.47,227.14,347.68,227.8,1401.87,920.85,4264322928.0,2322.72,1401.87,920.85,2322.72,4,5.49,5.42,11137.8
115,2023-11-28,13:01:49.631,0.47,2.38,0.2,1.3,13.63,49.62,0.73,0.47,0.0006,0.0022,12600.0,3.0,0.0,1.41,0.92,100.0,53.0,22619.66,9498.58,2400.37,4.76,119.07,0.94,23.56,15.16,17.21,0.0,67.63,0.0,100.0,0.0,0.0,0.0,0.0,39.62,8.3,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.47,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,54.0,6065.52,3133.86,2400.37,3.87,96.77,5.05,126.34,9015524.0,7135730.0,1011836.0,68894686.0,1021846.0,0.0,636916.0,351.04,229.88,359.48,238.44,348.52,227.75,349.64,229.08,1408.68,925.16,4264304728.0,2333.84,1408.68,925.16,2333.84,4,5.49,5.42,11137.8
116,2023-11-28,13:01:50.631,0.47,2.38,0.2,1.3,13.64,49.6,0.73,0.47,0.0006,0.0022,12600.0,3.0,0.0,1.41,0.92,100.0,53.0,22608.72,9494.95,2400.4,4.76,119.06,0.94,23.55,15.18,17.46,0.04,67.31,0.0,100.0,0.0,0.0,0.0,0.0,39.6,8.3,0.41,2.7,2.52,1.93,1.3,1.32,0.66,18.45,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.58,1.42,0.0,0.0,0.0,54.0,6052.82,3130.47,2400.4,3.87,96.68,5.04,126.08,8784846.0,7033250.0,1489684.0,67636296.0,1079862.0,1274.0,650916.0,351.35,230.05,359.38,238.45,348.68,227.82,349.52,228.76,1408.93,925.09,4268554866.0,2334.02,1408.93,925.09,2334.02,4,5.49,5.42,11137.8
117,2023-11-28,13:01:51.631,0.47,2.38,0.2,1.3,13.65,49.58,0.72,0.47,0.0006,0.0022,12720.0,7.0,0.0,1.41,0.93,100.0,52.0,22670.04,9514.47,2400.41,4.77,119.13,0.94,23.61,15.22,17.17,0.02,67.59,0.0,100.0,0.0,0.0,0.0,0.0,39.6,8.29,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.42,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,54.0,6078.47,3134.6,2400.41,3.88,96.96,5.06,126.61,8835078.0,6904604.0,856618.0,66171658.0,1085126.0,14.0,657496.0,351.4,229.9,359.48,238.42,349.4,228.24,349.82,228.78,1410.11,925.34,4264254882.0,2335.44,1410.11,925.34,2335.44,4,5.49,5.42,11137.8
118,2023-11-28,13:01:52.631,0.47,2.39,0.2,1.31,13.59,49.48,0.73,0.47,0.0006,0.0022,12640.0,3.0,0.0,1.41,0.92,100.0,52.0,22675.01,9502.06,2400.38,4.77,119.32,0.94,23.62,15.16,17.18,0.02,67.64,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.23,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.42,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,54.0,6083.24,3135.42,2400.38,3.88,97.01,5.07,126.72,9006634.0,6837404.0,855400.0,65472722.0,1048068.0,994.0,650272.0,350.91,230.09,358.23,237.9,348.41,228.16,349.19,228.73,1406.74,924.88,4264250494.0,2331.62,1406.74,924.88,2331.62,4,5.49,5.42,11137.8
119,2023-11-28,13:01:53.631,0.47,2.38,0.2,1.3,13.61,49.56,0.73,0.47,0.0006,0.0022,12680.0,2.0,0.0,1.41,0.93,100.0,53.0,22624.87,9501.49,2400.46,4.76,119.06,0.94,23.56,15.19,17.36,0.01,67.44,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.26,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,54.0,6062.88,3132.83,2400.46,3.87,96.76,5.05,126.29,9409624.0,6705146.0,799792.0,66701530.0,1038128.0,14.0,639492.0,351.77,230.51,358.89,238.35,349.32,228.75,349.6,228.95,1409.57,926.56,4268567526.0,2336.12,1409.57,926.56,2336.12,4,5.49,5.42,11137.8
120,2023-11-28,13:01:54.632,0.47,2.39,0.2,1.3,13.54,49.32,0.73,0.47,0.0006,0.0022,12760.0,3.0,0.0,1.4,0.92,100.0,53.0,22688.59,9499.78,2400.3,4.78,119.42,0.95,23.63,15.17,17.29,0.02,67.52,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.26,0.0,2.7,2.54,1.95,1.31,1.32,0.66,18.36,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,54.0,6098.34,3134.02,2400.3,3.89,97.29,5.08,127.03,9256968.0,6719762.0,854546.0,68151496.0,1008840.0,980.0,639898.0,349.24,228.68,356.85,237.11,346.86,226.92,347.41,227.71,1400.36,920.42,4264252068.0,2320.78,1400.36,920.42,2320.78,4,5.49,5.42,11137.8
121,2023-11-28,13:01:55.632,0.47,2.39,0.2,1.3,13.56,49.4,0.73,0.47,0.0006,0.0022,12760.0,4.0,0.0,1.4,0.92,100.0,52.0,22650.93,9497.01,2400.31,4.77,119.25,0.94,23.59,15.17,17.28,0.01,67.53,0.0,100.0,0.0,0.0,0.0,0.0,39.58,8.24,0.0,2.7,2.53,1.94,1.3,1.32,0.66,18.39,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.58,1.42,0.0,0.0,0.0,54.0,6082.83,3132.23,2400.31,3.88,97.1,5.07,126.71,9243444.0,6713322.0,815906.0,68036668.0,1022294.0,0.0,626444.0,349.25,228.62,357.0,237.2,347.14,227.12,347.49,227.65,1400.87,920.59,4264240462.0,2321.46,1400.87,920.59,2321.46,4,5.49,5.42,11137.8
122,2023-11-28,13:01:56.632,0.47,2.38,0.2,1.3,13.61,49.55,0.73,0.47,0.0006,0.0022,12840.0,4.0,0.0,1.41,0.92,100.0,52.0,22619.08,9498.78,2400.36,4.76,119.06,0.94,23.56,15.19,17.48,0.02,67.3,0.0,100.0,0.0,0.0,0.0,0.0,39.62,8.24,0.07,2.7,2.53,1.94,1.3,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,54.0,6062.78,3131.36,2400.36,3.87,96.81,5.05,126.29,9162230.0,6938106.0,776972.0,69634404.0,1013740.0,980.0,640948.0,350.59,229.46,358.46,238.01,348.83,228.17,349.12,228.59,1407.0,924.23,4268520142.0,2331.24,1407.0,924.23,2331.24,4,5.49,5.42,11137.8
123,2023-11-28,13:01:57.632,0.47,2.39,0.2,1.3,13.56,49.39,0.73,0.47,0.0006,0.0022,12840.0,1.0,0.0,1.4,0.92,100.0,52.0,22685.14,9499.48,2400.31,4.78,119.4,0.95,23.63,15.17,17.23,0.06,67.54,0.0,100.0,0.0,0.0,0.0,0.0,39.59,8.26,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.39,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,54.0,6091.18,3133.99,2400.31,3.89,97.18,5.08,126.88,8909390.0,7021392.0,796432.0,69295072.0,1013964.0,0.0,647220.0,349.33,228.69,356.38,236.52,347.28,227.07,347.3,227.59,1400.28,919.87,4264216219.0,2320.16,1400.28,919.87,2320.16,4,5.49,5.42,11137.8
124,2023-11-28,13:01:58.632,0.47,2.39,0.2,1.3,13.58,49.49,0.73,0.47,0.0006,0.0022,12800.0,3.0,0.0,1.4,0.92,100.0,52.0,22670.37,9500.95,2400.36,4.77,119.31,0.94,23.61,15.17,17.23,0.0,67.6,0.0,100.0,0.0,0.0,0.0,0.0,39.66,8.3,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,54.0,6075.05,3134.41,2400.36,3.88,96.91,5.06,126.54,8852116.0,6996934.0,764722.0,68489722.0,1049272.0,980.0,637966.0,349.88,228.98,356.88,237.01,347.58,227.16,348.22,228.16,1402.58,921.31,4264253540.0,2323.89,1402.58,921.31,2323.89,4,5.49,5.42,11137.8
125,2023-11-28,13:01:59.631,0.47,2.39,0.2,1.3,13.49,49.18,0.73,0.47,0.0006,0.0022,12840.0,0.0,0.0,1.39,0.92,100.0,52.0,22690.4,9490.86,2398.08,4.78,119.54,0.95,23.65,15.18,17.25,0.0,67.58,0.0,100.0,0.0,0.0,0.0,0.0,39.6,8.24,0.0,2.7,2.54,1.95,1.31,1.32,0.65,18.31,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,54.0,6100.75,3129.97,2398.08,3.9,97.46,5.09,127.2,8954764.0,7073556.0,781956.0,68518380.0,1023274.0,280.0,635544.0,347.88,227.7,354.48,235.63,345.29,225.71,346.01,226.6,1393.66,915.65,4264261957.0,2309.31,1393.66,915.65,2309.31,4,5.49,5.42,11137.8
126,2023-11-28,13:02:00.632,0.47,2.39,0.2,1.31,13.58,49.49,0.73,0.47,0.0006,0.0022,12760.0,1.0,0.0,1.4,0.92,100.0,53.0,22668.95,9504.07,2400.38,4.77,119.26,0.94,23.61,15.16,17.09,0.02,67.73,0.0,100.0,0.0,0.0,0.0,0.0,39.62,8.26,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,54.0,6082.55,3136.07,2400.38,3.88,96.98,5.07,126.7,8851584.0,7066962.0,806554.0,68068462.0,1028510.0,980.0,642992.0,350.02,229.23,357.07,237.23,347.62,227.38,348.59,228.33,1403.31,922.18,4268520282.0,2325.48,1403.31,922.18,2325.48,4,5.49,5.42,11137.8
127,2023-11-28,13:02:01.632,0.47,2.38,0.2,1.3,13.6,49.57,0.73,0.47,0.0006,0.0022,12880.0,5.0,0.0,1.41,0.92,100.0,53.0,22623.45,9499.55,2400.45,4.76,119.08,0.94,23.56,15.19,17.35,0.03,67.43,0.0,100.0,0.0,0.0,0.0,0.0,39.65,8.25,0.37,2.7,2.53,1.94,1.3,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.58,1.42,0.0,0.0,0.0,54.0,6063.45,3131.53,2400.45,3.87,96.81,5.05,126.3,8876168.0,7035798.0,897232.0,68302696.0,1061550.0,0.0,639996.0,350.66,229.65,357.55,237.54,347.98,227.73,348.82,228.44,1405.02,923.36,4264263685.0,2328.38,1405.02,923.36,2328.38,4,5.49,5.42,11137.8
128,2023-11-28,13:02:02.632,0.47,2.38,0.2,1.31,13.57,49.51,0.73,0.47,0.0006,0.0022,12840.0,1.0,0.0,1.4,0.92,100.0,52.0,22641.09,9500.09,2400.39,4.77,119.16,0.94,23.58,15.16,17.16,0.0,67.67,0.0,100.0,0.0,0.0,0.0,0.0,39.6,8.22,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,54.0,6072.16,3134.35,2400.39,3.87,96.86,5.06,126.48,8843814.0,7030982.0,1009848.0,67435690.0,1063636.0,980.0,643300.0,349.6,229.15,356.68,236.89,346.58,226.77,347.7,227.74,1400.56,920.55,4264256596.0,2321.11,1400.56,920.55,2321.11,4,5.49,5.42,11137.8
129,2023-11-28,13:02:03.632,0.47,2.38,0.2,1.3,13.56,49.48,0.73,0.47,0.0006,0.0022,12880.0,4.0,0.0,1.4,0.92,100.0,52.0,22627.34,9492.36,2400.38,4.77,119.19,0.94,23.57,15.17,17.48,0.01,67.35,0.0,100.0,0.0,0.0,0.0,0.0,39.62,8.31,0.0,2.7,2.53,1.94,1.3,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,54.0,6070.83,3131.55,2400.38,3.88,96.93,5.06,126.45,8771938.0,7007014.0,1220184.0,66993416.0,1075354.0,0.0,648494.0,350.06,229.43,357.45,237.47,347.53,227.24,347.98,227.92,1403.03,922.06,4268438375.0,2325.08,1403.03,922.06,2325.08,4,5.49,5.42,11137.8
130,2023-11-28,13:02:04.632,0.47,2.38,0.2,1.3,13.59,49.53,0.73,0.47,0.0006,0.0022,12920.0,2.0,0.0,1.4,0.92,100.0,52.0,22654.04,9502.17,2400.39,4.77,119.2,0.94,23.59,15.17,17.19,0.0,67.64,0.0,100.0,0.0,0.0,0.0,0.0,39.64,8.19,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.45,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,54.0,6071.59,3135.13,2400.39,3.87,96.83,5.06,126.47,8844304.0,6942670.0,911568.0,66941126.0,1088122.0,980.0,644896.0,349.55,229.2,357.34,237.37,347.27,226.99,347.82,227.74,1401.99,921.3,4264027021.0,2323.28,1401.99,921.3,2323.28,4,5.49,5.42,11137.8
131,2023-11-28,13:02:05.632,0.47,2.39,0.2,1.3,13.53,49.34,0.73,0.47,0.0006,0.0022,12840.0,3.0,0.0,1.4,0.92,100.0,53.0,22631.0,9482.67,2400.35,4.77,119.33,0.94,23.57,15.17,17.79,0.0,67.04,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.22,0.0,2.7,2.53,1.94,1.3,1.32,0.66,18.37,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,54.0,6072.31,3128.02,2400.35,3.88,97.06,5.06,126.49,8792434.0,7082040.0,1125278.0,67190914.0,1072834.0,0.0,654346.0,348.12,228.42,355.62,236.16,346.03,226.16,346.12,226.58,1395.89,917.32,4264270011.0,2313.21,1395.89,917.32,2313.21,4,5.49,5.42,11137.8
132,2023-11-28,13:02:06.633,0.47,2.39,0.2,1.31,13.57,49.59,0.73,0.47,0.0006,0.0022,12960.0,4.0,0.0,1.4,0.92,100.0,53.0,22776.87,9534.15,2400.46,4.78,119.45,0.95,23.72,15.17,16.8,0.0,68.03,0.0,100.0,0.0,0.0,0.0,0.0,39.72,8.21,0.0,2.7,2.54,1.94,1.31,1.33,0.66,18.48,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.93,1.07,0.0,0.0,0.0,54.0,6107.03,3147.94,2400.46,3.88,97.0,5.09,127.2,8781654.0,6988240.0,982002.0,66911530.0,1083012.0,980.0,649278.0,349.35,229.25,357.54,237.6,347.26,227.03,348.09,228.07,1402.25,921.95,4268541453.0,2324.2,1402.25,921.95,2324.2,4,5.49,5.42,11137.8
133,2023-11-28,13:02:07.633,0.47,2.39,0.2,1.31,13.58,49.59,0.73,0.47,0.0006,0.0022,13000.0,1.0,0.0,1.4,0.92,100.0,53.0,22733.6,9528.25,2400.4,4.77,119.3,0.95,23.68,15.19,17.01,0.03,67.76,0.0,100.0,0.0,0.0,0.0,0.0,39.69,8.27,0.07,2.7,2.54,1.94,1.31,1.32,0.66,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.84,1.16,0.0,0.0,0.0,54.0,6098.95,3142.9,2400.4,3.88,97.03,5.08,127.04,8897714.0,6931078.0,1021090.0,66588214.0,1073058.0,0.0,657706.0,349.17,229.07,357.31,237.32,346.94,226.94,347.63,227.76,1401.05,921.08,4264054131.0,2322.13,1401.05,921.08,2322.13,4,5.49,5.42,11137.8
134,2023-11-28,13:02:08.633,0.47,2.39,0.2,1.31,13.56,49.56,0.73,0.47,0.0006,0.0022,13080.0,3.0,0.0,1.4,0.92,100.0,52.0,22773.44,9533.58,2400.34,4.78,119.44,0.95,23.72,15.18,16.82,0.02,67.98,0.0,100.0,0.0,0.0,0.0,0.0,39.71,8.22,0.0,2.7,2.54,1.94,1.31,1.33,0.66,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,54.0,6108.84,3146.81,2400.34,3.88,97.06,5.09,127.25,8851682.0,6939576.0,1275596.0,66324160.0,1076348.0,1260.0,660142.0,348.05,228.29,356.17,236.65,345.92,226.43,346.95,227.23,1397.09,918.59,4264262250.0,2315.68,1397.09,918.59,2315.68,4,5.49,5.42,11137.8
